"Date","Main Pollutant","Site Name","Site ID","PM2.5 AQI Value"
"02/27/2020","","PINNACLE STATE PARK","36-101-0003","8"
"02/28/2020","","PINNACLE STATE PARK","36-101-0003","15"
"02/29/2020","","PINNACLE STATE PARK","36-101-0003","15"
"03/01/2020","","PINNACLE STATE PARK","36-101-0003","20"
"03/02/2020","","PINNACLE STATE PARK","36-101-0003","33"
"03/03/2020","","PINNACLE STATE PARK","36-101-0003","24"
"03/04/2020","","PINNACLE STATE PARK","36-101-0003","24"
"03/05/2020","","PINNACLE STATE PARK","36-101-0003","20"
"03/06/2020","","PINNACLE STATE PARK","36-101-0003","36"
"03/07/2020","","PINNACLE STATE PARK","36-101-0003","14"
"03/08/2020","","PINNACLE STATE PARK","36-101-0003","21"
"03/09/2020","","PINNACLE STATE PARK","36-101-0003","30"
"03/10/2020","","PINNACLE STATE PARK","36-101-0003","24"
"03/11/2020","","PINNACLE STATE PARK","36-101-0003","29"
"03/12/2020","","PINNACLE STATE PARK","36-101-0003","47"
"03/13/2020","","PINNACLE STATE PARK","36-101-0003","15"
"03/14/2020","","PINNACLE STATE PARK","36-101-0003","23"
"03/15/2020","","PINNACLE STATE PARK","36-101-0003","20"
"03/16/2020","","PINNACLE STATE PARK","36-101-0003","24"
"03/17/2020","","PINNACLE STATE PARK","36-101-0003","23"
"03/18/2020","","PINNACLE STATE PARK","36-101-0003","44"
"03/19/2020","","PINNACLE STATE PARK","36-101-0003","19"
"03/20/2020","","PINNACLE STATE PARK","36-101-0003","15"
"03/21/2020","","PINNACLE STATE PARK","36-101-0003","17"
"03/22/2020","","PINNACLE STATE PARK","36-101-0003","23"
"03/23/2020","","PINNACLE STATE PARK","36-101-0003","18"
"03/24/2020","","PINNACLE STATE PARK","36-101-0003","16"
"03/25/2020","","PINNACLE STATE PARK","36-101-0003","23"
"03/26/2020","","PINNACLE STATE PARK","36-101-0003","21"
"03/27/2020","","PINNACLE STATE PARK","36-101-0003","25"
"03/28/2020","","PINNACLE STATE PARK","36-101-0003","17"
"03/29/2020","","PINNACLE STATE PARK","36-101-0003","17"
"03/30/2020","","PINNACLE STATE PARK","36-101-0003","9"
"03/31/2020","","PINNACLE STATE PARK","36-101-0003","10"
